job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown,age,balance,day,duration,campaign,pdays,previous,INDEX,TARGET
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.1333333333333333,-0.0834502103786816,-0.3333333333333333,-0.2456140350877192,-0.5,0.0,0.0,4320,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.0666666666666666,-0.3169705469845722,0.1666666666666666,0.0,0.5,0.0,0.0,3916,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.6,-0.229312762973352,1.0833333333333333,0.2324561403508772,0.0,0.0,0.0,2927,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.0168302945301542,0.1666666666666666,-0.5526315789473685,0.0,0.0,0.0,3640,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,-0.1619915848527349,1.1666666666666667,-0.1578947368421052,5.5,0.0,0.0,2981,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2666666666666666,0.1213183730715287,1.1666666666666667,-0.043859649122807,-0.5,0.0,0.0,2042,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1333333333333333,1.101683029453015,-0.5,0.1271929824561403,-0.5,0.0,0.0,1572,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3333333333333333,-0.1129032258064516,-0.75,-0.4122807017543859,0.0,0.0,0.0,3154,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2,0.6072931276297335,-0.75,-0.3728070175438596,0.0,0.0,0.0,3907,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.2,3.8218793828892,0.5833333333333334,0.1491228070175438,1.0,0.0,0.0,4015,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.2,0.0091164095371669,0.3333333333333333,-0.1096491228070175,-0.5,0.0,0.0,3396,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1333333333333333,-0.1739130434782608,-0.25,-0.3245614035087719,2.5,0.0,0.0,223,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.1333333333333333,-0.2405329593267882,-0.0833333333333333,3.241228070175439,1.0,0.0,0.0,2889,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.1333333333333333,-0.1023842917251051,-0.6666666666666666,0.1184210526315789,-0.5,0.0,0.0,3059,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.0666666666666666,1.9509116409537168,0.1666666666666666,1.7236842105263157,0.0,0.0,0.0,1395,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4666666666666667,-0.1472650771388499,-0.5833333333333334,0.6447368421052632,0.0,0.0,0.0,570,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1333333333333333,14.02594670406732,-1.0,-0.3070175438596491,-0.5,0.0,0.0,4334,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2,0.3394109396914446,1.1666666666666667,3.271929824561404,-0.5,0.0,0.0,1509,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9333333333333332,-0.214586255259467,1.1666666666666667,-0.1535087719298245,-0.5,0.0,0.0,3447,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5333333333333333,0.5266479663394109,0.0833333333333333,0.2368421052631578,0.0,0.0,0.0,2742,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,1.1865357643758765,1.0833333333333333,1.0175438596491229,-0.5,185.0,4.0,4093,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1333333333333333,-0.1844319775596073,-0.6666666666666666,-0.1622807017543859,1.0,0.0,0.0,597,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6,0.2903225806451613,1.0833333333333333,-0.1710526315789473,0.0,0.0,0.0,861,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5333333333333333,-0.2812061711079944,0.0,0.5570175438596491,-0.5,0.0,0.0,3594,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.2201963534361851,0.3333333333333333,-0.3991228070175439,1.0,0.0,0.0,2206,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2,0.3050490883590462,0.3333333333333333,-0.6228070175438597,3.0,0.0,0.0,640,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-0.0252454417952314,0.5833333333333334,-0.5657894736842105,1.0,0.0,0.0,1088,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5333333333333333,-0.1002805049088359,-0.75,0.4780701754385965,-0.5,0.0,0.0,2958,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0666666666666666,-0.3169705469845722,1.0,-0.4517543859649123,1.0,0.0,0.0,2888,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2138849929873773,0.3333333333333333,-0.3596491228070175,-0.5,326.0,4.0,515,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5333333333333333,-0.3155680224403927,-0.5,-0.4210526315789473,-0.5,0.0,0.0,448,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2,-0.1788218793828892,1.1666666666666667,0.3289473684210526,-0.5,0.0,0.0,4238,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2666666666666666,0.2047685834502103,1.0,-0.6447368421052632,-0.5,0.0,0.0,1648,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,-0.0224403927068723,-0.75,-0.3289473684210526,0.0,0.0,0.0,3822,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1333333333333333,-0.2545582047685834,-0.8333333333333334,0.6491228070175439,0.0,0.0,0.0,150,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0666666666666666,0.0266479663394109,0.75,-0.7368421052631579,-0.5,0.0,0.0,2027,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.0666666666666666,0.4873772791023842,-0.6666666666666666,0.2807017543859649,1.5,0.0,0.0,307,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2,0.1093969144460028,0.8333333333333334,-0.2631578947368421,0.0,0.0,0.0,3842,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2666666666666666,-0.3169705469845722,-0.9166666666666666,-0.4868421052631579,-0.5,169.0,4.0,699,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6666666666666665,1.5259467040673211,-0.6666666666666666,0.1535087719298245,2.5,451.0,2.0,3750,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,-0.2987377279102384,0.0833333333333333,0.6885964912280702,0.5,333.0,1.0,3374,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5333333333333333,1.4277699859747546,0.3333333333333333,-0.75,-0.5,0.0,0.0,1836,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5333333333333333,-0.0427769985974754,-0.25,0.6622807017543859,0.0,0.0,0.0,1926,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.6598877980364657,-0.75,-0.2719298245614035,0.5,0.0,0.0,3207,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-0.1297335203366059,-0.5833333333333334,4.2368421052631575,1.5,0.0,0.0,4403,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1333333333333333,1.5813464235624124,0.0,-0.3333333333333333,-0.5,0.0,0.0,3211,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4,0.9460028050490884,1.0833333333333333,-0.0789473684210526,-0.5,0.0,0.0,3251,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7333333333333333,-0.2622720897615708,-0.1666666666666666,0.1447368421052631,0.5,162.0,9.0,3569,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7333333333333333,-0.1395511921458625,-0.9166666666666666,1.2719298245614037,0.0,0.0,0.0,3699,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,-0.2643758765778401,1.0,-0.293859649122807,0.0,0.0,0.0,2809,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3333333333333333,0.2833099579242636,0.3333333333333333,1.25,-0.5,151.0,5.0,3066,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.1333333333333333,-0.3169705469845722,-0.8333333333333334,-0.1842105263157894,-0.5,0.0,0.0,2774,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6,-0.0568022440392706,-0.75,-0.2675438596491228,0.0,0.0,0.0,2178,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5333333333333333,-0.0273492286115007,-0.25,-0.5263157894736842,-0.5,0.0,0.0,1341,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.1333333333333333,-0.2805049088359046,-0.75,0.7631578947368421,-0.5,0.0,0.0,3097,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.1949509116409537,-0.4166666666666667,0.3245614035087719,1.0,0.0,0.0,4345,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2666666666666666,-0.108695652173913,-0.1666666666666666,-0.2894736842105263,0.5,0.0,0.0,4092,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.2,0.9074333800841514,0.8333333333333334,-0.3771929824561403,-0.5,0.0,0.0,3542,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.2251051893408134,-1.0833333333333333,0.3596491228070175,0.5,0.0,0.0,3402,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,3.3541374474053294,-0.75,-0.5175438596491229,0.5,0.0,0.0,900,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,2.05820476858345,-0.1666666666666666,1.9780701754385963,0.0,0.0,0.0,2160,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4666666666666667,1.0189340813464236,0.0,2.298245614035088,0.0,0.0,0.0,2296,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4666666666666667,3.992286115007013,-0.1666666666666666,0.7763157894736842,-0.5,288.0,13.0,1548,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,-0.3162692847124824,0.25,-0.5263157894736842,1.5,0.0,0.0,573,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4,-0.3169705469845722,0.5,-0.618421052631579,3.0,0.0,0.0,1925,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0666666666666666,-0.273492286115007,0.25,0.1184210526315789,-0.5,0.0,0.0,2833,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2,0.1500701262272089,-1.0833333333333333,0.0219298245614035,-0.5,134.0,1.0,660,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1333333333333333,0.1486676016830294,-0.0833333333333333,3.3771929824561404,1.5,0.0,0.0,2033,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.1333333333333333,0.4971949509116409,0.0,-0.2894736842105263,-0.5,0.0,0.0,691,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.2615708274894811,-0.1666666666666666,0.9692982456140352,0.0,0.0,0.0,1290,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,1.2335203366058909,-0.6666666666666666,-0.1578947368421052,-0.5,0.0,0.0,1879,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,-0.2748948106591865,0.8333333333333334,0.0482456140350877,0.0,0.0,0.0,677,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6666666666666666,1.7370266479663394,-0.4166666666666667,-0.4122807017543859,-0.5,0.0,0.0,727,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666666666666666,0.5280504908835905,0.3333333333333333,-0.6140350877192983,1.0,154.0,1.0,4514,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8666666666666667,-0.138148667601683,1.1666666666666667,1.1929824561403508,-0.5,81.0,1.0,880,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6,-0.1339410939691444,0.25,0.2105263157894736,-0.5,138.0,20.0,97,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,1.4656381486676018,-0.1666666666666666,0.1885964912280701,-0.5,0.0,0.0,2498,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2,2.2152875175315567,-1.0,0.7105263157894737,0.5,0.0,0.0,567,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-0.2124824684431977,0.3333333333333333,-0.3991228070175439,0.0,0.0,0.0,3729,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,-0.2833099579242636,0.3333333333333333,-0.7763157894736842,0.5,0.0,0.0,4259,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1333333333333333,-0.3169705469845722,0.3333333333333333,1.2543859649122806,0.0,0.0,0.0,641,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.6666666666666665,3.005610098176718,-0.5833333333333334,-0.1491228070175438,1.5,0.0,0.0,1422,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,1.7720897615708275,0.75,-0.1271929824561403,-0.5,0.0,0.0,1536,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6,0.5014025245441796,-1.25,0.3464912280701754,-0.5,0.0,0.0,756,1
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6,0.0014025245441795,-0.5,-0.3114035087719298,-0.5,0.0,0.0,826,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,-0.2251051893408134,-0.8333333333333334,0.0175438596491228,-0.5,0.0,0.0,2517,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4,-0.046984572230014,-1.0,-0.4605263157894737,-0.5,0.0,0.0,1594,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4666666666666667,0.4691444600280505,0.0,0.1140350877192982,0.5,0.0,0.0,4385,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.2,-0.2033660589060308,-0.9166666666666666,-0.0482456140350877,-0.5,0.0,0.0,4264,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3333333333333333,-0.111500701262272,0.4166666666666667,-0.1008771929824561,0.5,0.0,0.0,3338,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666666,0.6914446002805049,-0.8333333333333334,0.0964912280701754,-0.5,352.0,2.0,2185,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.3590462833099579,-0.6666666666666666,-0.0482456140350877,-0.5,0.0,0.0,990,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.4,0.0862552594670406,-1.0,0.3026315789473684,0.0,0.0,0.0,2198,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3333333333333333,0.5056100981767181,-0.5833333333333334,-0.4736842105263157,0.0,0.0,0.0,1149,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1333333333333333,1.173211781206171,0.4166666666666667,0.4385964912280701,0.5,117.0,4.0,805,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.8,-0.1683029453015427,-0.0833333333333333,0.8245614035087719,-0.5,0.0,0.0,3887,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7333333333333333,-0.2251051893408134,-0.3333333333333333,-0.1666666666666666,1.5,0.0,0.0,4408,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.1333333333333333,-0.4964936886395512,-0.5833333333333334,-0.6578947368421053,0.5,0.0,0.0,162,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1333333333333333,-0.1346423562412342,0.0833333333333333,1.144736842105263,0.0,0.0,0.0,4422,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.7208976157082749,-0.1666666666666666,-0.337719298245614,-0.5,0.0,0.0,479,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.3333333333333333,0.1760168302945301,-0.1666666666666666,0.6885964912280702,-0.5,0.0,0.0,809,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,-0.2244039270687237,0.25,0.6929824561403509,0.0,0.0,0.0,3183,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.0666666666666666,-0.3169705469845722,0.0833333333333333,0.1228070175438596,0.0,0.0,0.0,3894,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0666666666666666,3.2538569424964936,0.0833333333333333,-0.175438596491228,2.0,0.0,0.0,3465,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.2666666666666666,-0.3169705469845722,0.4166666666666667,0.337719298245614,1.0,0.0,0.0,274,0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-0.1521739130434782,-0.5833333333333334,0.1403508771929824,-0.5,0.0,0.0,3116,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.4,2.302244039270687,0.5,0.0219298245614035,-0.5,189.0,9.0,3005,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2,-0.3169705469845722,0.3333333333333333,0.6447368421052632,0.5,0.0,0.0,1050,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7333333333333334,5.506311360448808,-0.8333333333333334,2.175438596491228,-0.5,119.0,11.0,2070,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4666666666666667,-0.3162692847124824,-0.6666666666666666,0.9385964912280702,1.0,0.0,0.0,1630,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7333333333333333,1.1851332398316972,1.0833333333333333,0.543859649122807,0.0,225.0,1.0,4107,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.4,1.1542776998597477,0.3333333333333333,-0.5175438596491229,-0.5,0.0,0.0,2309,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0666666666666666,0.1325385694249649,0.0,-0.1271929824561403,2.0,0.0,0.0,458,0
